"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント数","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント数"
"1322403014913609734","https://twitter.com/haruchannna/status/1322403014913609734","ハッピーハロウィン🎃👻🧟‍♂️ https://t.co/220QAUg3iX","2020-10-31 05:00 +0000","2380.0","472.0","0.19831932773109243","5.0","3.0","297.0","32.0","3.0","0.0","40.0","0.0","0","0","0","0","0","92","92","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1322386505864679425","https://twitter.com/haruchannna/status/1322386505864679425","@ue260227 おはようございます☀
風邪などお気をつけてくださいね😆
頑張りましょう！","2020-10-31 03:54 +0000","66.0","2.0","0.030303030303030304","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1322275754780971008","https://twitter.com/haruchannna/status/1322275754780971008","お気に入りに包まれながら寝ています😴 https://t.co/N55q7JwHyZ","2020-10-30 20:34 +0000","2238.0","338.0","0.15102770330652368","4.0","2.0","240.0","11.0","1.0","0.0","36.0","0.0","0","0","0","0","0","448","44","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1322044510939934724","https://twitter.com/haruchannna/status/1322044510939934724","@achabibibi そうなんです、ちょっと心配になるくらい😅","2020-10-30 05:15 +0000","29.0","1.0","0.034482758620689655","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321948243639504896","https://twitter.com/haruchannna/status/1321948243639504896","みるくは寝てる時これぐらい体が動いちゃいます。走ってる夢見てるのかな🐶 https://t.co/5YoIAJZ4xq","2020-10-29 22:53 +0000","2974.0","561.0","0.1886348352387357","0.0","1.0","296.0","43.0","1.0","0.0","61.0","0.0","0","0","0","0","0","606","159","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321688103405248512","https://twitter.com/haruchannna/status/1321688103405248512","こんなに広くて兄弟がいたら楽しいんだろうなぁ😆 https://t.co/hI314ykhMf","2020-10-29 05:39 +0000","1435.0","65.0","0.04529616724738676","0.0","0.0","52.0","4.0","0.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321685281418833920","https://twitter.com/haruchannna/status/1321685281418833920","大好きなブッチをたいらげました✨ https://t.co/zIAit9lcWc","2020-10-29 05:28 +0000","3145.0","498.0","0.15834658187599365","6.0","5.0","302.0","50.0","3.0","0.0","76.0","0.0","0","0","0","0","0","698","56","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321612075333001217","https://twitter.com/haruchannna/status/1321612075333001217","おこぼれ待ちです😆","2020-10-29 00:37 +0000","533.0","8.0","0.0150093808630394","0.0","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321607360616386560","https://twitter.com/haruchannna/status/1321607360616386560","ママのご飯を待ってるよ🍖
楽しみすぎておすわりしちゃうよ🐶 https://t.co/KOMuadtBKn","2020-10-29 00:18 +0000","2316.0","387.0","0.16709844559585493","7.0","5.0","259.0","34.0","4.0","0.0","27.0","0.0","0","0","0","0","0","487","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321169698751279104","https://twitter.com/haruchannna/status/1321169698751279104","寒いと起きるのが辛いワン💤 https://t.co/E0HSfqjeR8","2020-10-27 19:19 +0000","2516.0","427.0","0.16971383147853736","2.0","7.0","290.0","38.0","2.0","0.0","60.0","0.0","0","0","0","0","0","552","28","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1320754714087047170","https://twitter.com/haruchannna/status/1320754714087047170","瀬戸内海がきれいになり過ぎた✨って、どういうこと？笑

写真はみるくと宮島に行った時のやつ🏝たしかに綺麗だったな、瀬戸内海🌊

#瀬戸内海
#きれい過ぎ https://t.co/7WL2ZeKGrn","2020-10-26 15:50 +0000","1782.0","285.0","0.15993265993265993","1.0","0.0","130.0","20.0","3.0","1.0","10.0","0.0","0","0","0","0","0","120","120","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1320751438595649537","https://twitter.com/haruchannna/status/1320751438595649537","@xtrSy2CC5y4flrZ おやすみなさい⭐
美味しいもの食べる夢が見たいな〜","2020-10-26 15:37 +0000","21.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1320742498654801920","https://twitter.com/haruchannna/status/1320742498654801920","今日もみなさま、お疲れ様でした🐶
ゆっくり休んでくださいね💤 https://t.co/tTe3K9fyQU","2020-10-26 15:02 +0000","1695.0","281.0","0.1657817109144543","2.0","1.0","204.0","19.0","3.0","0.0","31.0","0.0","0","0","0","0","0","392","21","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1320506276829224961","https://twitter.com/haruchannna/status/1320506276829224961","#新しいプロフィール画像 https://t.co/SSNsCPAcHN","2020-10-25 23:23 +0000","1453.0","245.0","0.1686166551961459","2.0","0.0","163.0","30.0","1.0","1.0","10.0","0.0","0","0","0","0","0","38","38","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1320504225097416705","https://twitter.com/haruchannna/status/1320504225097416705","ドッグフード、ちゅーる、ちゅるビーを混ぜたやつが大好物なみるく🐶 https://t.co/53rlhwfsQH","2020-10-25 23:15 +0000","2338.0","347.0","0.1484174508126604","3.0","1.0","223.0","41.0","2.0","0.0","23.0","0.0","0","0","0","0","0","567","54","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1320367897626071040","https://twitter.com/haruchannna/status/1320367897626071040","ママに包まれて💤 https://t.co/8o0nLrF1lm","2020-10-25 14:13 +0000","1571.0","323.0","0.20560152768936982","1.0","0.0","199.0","22.0","1.0","0.0","21.0","0.0","0","0","0","0","0","437","79","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1319815410988924929","https://twitter.com/haruchannna/status/1319815410988924929","@jottyan おはようございます^^","2020-10-24 01:38 +0000","28.0","2.0","0.07142857142857142","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1319805124265402368","https://twitter.com/haruchannna/status/1319805124265402368","おはようございます☀
お気に入りの枕の上より、逆三角形のみるくでした▽ https://t.co/PfUYGXNoqF","2020-10-24 00:57 +0000","2057.0","324.0","0.15751093825960136","1.0","1.0","234.0","24.0","1.0","0.0","43.0","0.0","0","0","0","0","0","358","20","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1319804831234543619","https://twitter.com/haruchannna/status/1319804831234543619","@AP73mTFPfDtI0lX 😍😍","2020-10-24 00:56 +0000","19.0","2.0","0.10526315789473684","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1319804792475037696","https://twitter.com/haruchannna/status/1319804792475037696","@wakwakafri21 ありがとうございます😊","2020-10-24 00:55 +0000","37.0","1.0","0.02702702702702703","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
